2021-03-17 15:21:32,8.7
2021-03-17 15:21:33,7.9
2021-03-17 15:21:34,18.8
2021-03-17 15:21:35,9.3
2021-03-17 15:21:36,12.1
2021-03-17 15:21:37,15.6
2021-03-17 15:21:39,30.3
2021-03-17 15:21:40,10.8
2021-03-17 15:21:41,15.0
2021-03-17 15:21:42,25.4
2021-03-17 15:21:43,9.1
2021-03-17 15:21:44,9.5
2021-03-17 15:21:46,16.9
2021-03-17 15:21:47,8.8
2021-03-17 15:21:48,4.1
2021-03-17 15:21:49,5.0
2021-03-17 15:21:50,3.7
2021-03-17 15:21:51,2.7
2021-03-17 15:21:52,6.6
2021-03-17 15:21:54,6.8
2021-03-17 15:21:55,17.0
2021-03-17 15:21:56,14.8
2021-03-17 15:21:57,4.4
2021-03-17 15:21:58,17.6
2021-03-17 15:22:00,21.3
2021-03-17 15:22:01,6.1
2021-03-17 15:22:02,6.2
2021-03-17 15:22:03,20.1
2021-03-17 15:22:04,10.4
2021-03-17 15:22:05,55.0
2021-03-17 15:22:07,81.7
2021-03-17 15:22:08,58.4
2021-03-17 15:22:09,22.9
2021-03-17 15:22:11,17.2
2021-03-17 15:22:12,27.1
2021-03-17 15:22:13,36.7
2021-03-17 15:22:14,18.8
2021-03-17 15:22:15,4.6
2021-03-17 15:22:17,7.2
2021-03-17 15:22:18,8.9
2021-03-17 15:22:19,1.9
2021-03-17 15:22:20,6.0
2021-03-17 15:22:21,5.1
2021-03-17 15:22:22,23.8
2021-03-17 15:22:24,9.9
2021-03-17 15:22:25,20.0
2021-03-17 15:22:26,10.1
2021-03-17 15:22:27,12.5
2021-03-17 15:22:29,16.9
2021-03-17 15:22:30,10.4
2021-03-17 15:22:31,3.7
2021-03-17 15:22:32,45.9
2021-03-17 15:22:33,24.5
2021-03-17 15:22:34,26.6
2021-03-17 15:22:36,58.8
2021-03-17 15:22:37,26.9
2021-03-17 15:22:38,12.1
2021-03-17 15:22:39,6.5
2021-03-17 15:22:40,2.0
2021-03-17 15:22:42,2.4
2021-03-17 15:22:43,8.2
2021-03-17 15:22:44,9.1
2021-03-17 15:22:45,5.1
2021-03-17 15:22:46,6.8
2021-03-17 15:22:47,5.2
2021-03-17 15:22:48,7.9
